,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month,License Type,Installation Date,County
10966,519030,2.02,0,0.0,546.2,3952.11,31,31,100.0,1403/06,صنعتی,1401/08/25,مشهد
10967,602603,,0,0.0,0.0,0.0,31,31,100.0,1403/06,خدمات,1400/10/28,خواف
10968,804591,11.45,0,0.0,686.1,28302.5,31,31,100.0,1403/06,صنعتی,1401/08/23,مشهد
10969,530106,,0,0.0,0.0,0.0,31,31,100.0,1403/06,صنعتی,1400/02/30,مشهد
10970,517624,2.07,0,0.0,37.2,278.509,31,31,100.0,1403/06,صنعتی,1401/01/20,مشهد
10971,515468,2.33,0,0.0,65.2,545.86,31,31,100.0,1403/06,صنعتی,1400/08/18,مشهد
10972,530198,6.79,0,0.0,177.1,3850.92,31,31,100.0,1403/06,کشاورزی,1399/05/16,مشهد
10973,805853,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1401/02/21,نیشابور
10974,927139,9.66,0,0.0,388.8,14364.75,31,31,100.0,1403/06,کشاورزی,1401/10/14,تایباد
10975,604329,24.02,0,0.0,242.3,22676.6,31,31,100.0,1403/06,کشاورزی,1401/05/30,تربت حیدریه
10976,زاوه,5.73,0,0.0,436.5,9097.1,31,31,100.0,1403/06,,,
10977,514742,15.61,0,0.0,117.7,6592.2,31,31,100.0,1403/06,صنعتی,1401/06/15,مشهد
10978,602487,3.14,0,0.0,196.4,1955.7,31,31,100.0,1403/06,صنعتی,1401/05/22,خواف
10979,515766,19.62,0,0.0,502.1,35476.4,31,31,100.0,1403/06,صنعتی,1401/07/14,مشهد
10980,540807,5.1,0,0.0,709.5,13044.13,31,31,100.0,1403/06,,,
10981,519467,9.84,0,0.0,79.2,2709.257,31,31,100.0,1403/06,کشاورزی,1403/01/19,مشهد
10982,200007,,0,0.0,0.0,0.0,11,31,35.48,1403/06,,,
10983,518382,13.61,0,0.0,187.3,9189.5,31,31,100.0,1403/06,صنعتی,1401/09/30,مشهد
10984,542290,9.24,0,0.0,196.8,6495.93,31,31,100.0,1403/06,,,
10985,541355,0.73,0,0.0,38.3,98.443,31,31,100.0,1403/06,,,
10986,602864,11.2,0,0.0,71.9,175493.923,31,31,100.0,1403/06,خدمات,1401/05/26,خواف
10987,222224,0.89,0,0.0,48.7,219.1,31,31,100.0,1403/06,,,
10988,107501,,0,0.0,0.0,0.0,31,31,100.0,1403/06,,,
10989,517186,3.51,0,0.0,70.7,898.14,31,31,100.0,1403/06,شرب و بهداشت دام,1399/05/13,مشهد
10990,520659,0.8,0,0.0,85.4,221.46,31,31,100.0,1403/06,شرب و بهداشت دام,1400/05/21,مشهد
10991,516857,,0,0.0,0.0,0.0,31,31,100.0,1403/06,صنعتی,1403/03/20,مشهد
10992,519696,,0,0.0,0.0,0.015,31,31,100.0,1403/06,صنعتی,1399/12/02,مشهد
10993,604842,,0,0.0,0.0,3.314,31,31,100.0,1403/06,خدمات,1402/08/05,تربت حیدریه
10994,911987,2.61,0,0.0,9.4,108.321,31,31,100.0,1403/06,,,
10995,520571,,0,0.0,0.0,0.0,31,31,100.0,1403/06,صنعتی,1400/04/03,مشهد
10996,516776,13.87,0,0.0,20.5,1254.93,31,31,100.0,1403/06,صنعتی,1402/04/22,مشهد
10997,603550,22.63,0,0.0,660.1,55182.4,31,31,100.0,1403/06,کشاورزی,1399/11/28,کاشمر
10998,525089,15.16,0,0.0,399.4,21327.2,31,31,100.0,1403/06,صنعتی,1401/09/24,مشهد
10999,601283,18.59,0,0.0,515.4,34163.0,31,31,100.0,1403/06,کشاورزی,1399/09/21,تربت حیدریه
11000,601393,10.43,0,0.0,483.2,27511.5,31,31,100.0,1403/06,کشاورزی,1399/09/18,تربت حیدریه
11001,514093,3.42,0,0.0,711.3,8780.3,31,31,100.0,1403/06,کشاورزی,1400/05/05,مشهد
11002,517930,8.43,0,0.0,737.2,22395.5,31,31,100.0,1403/06,کشاورزی,1400/04/28,مشهد
11003,516357,4.15,0,0.0,702.1,10431.45,31,31,100.0,1403/06,کشاورزی,1400/05/03,مشهد
11004,516368,8.55,0,0.0,554.4,17133.6,31,31,100.0,1403/06,کشاورزی,1400/04/29,مشهد
11005,514095,2.99,0,0.0,565.1,6087.4,31,31,100.0,1403/06,کشاورزی,1399/09/16,مشهد
11006,516365,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1400/05/03,مشهد
11007,516355,21.3,0,0.0,732.8,56188.9,31,31,100.0,1403/06,کشاورزی,1400/07/20,مشهد
11008,516353,6.6,0,0.0,506.2,12702.717,31,31,100.0,1403/06,کشاورزی,1400/05/05,مشهد
11009,516352,23.38,0,0.0,731.3,61535.9,31,31,100.0,1403/06,کشاورزی,1400/01/21,مشهد
11010,515743,17.71,0,0.0,583.4,37187.0,31,31,100.0,1403/06,کشاورزی,1399/09/16,مشهد
11011,516358,10.77,0,0.0,418.4,16133.33,31,31,100.0,1403/06,کشاورزی,1400/04/29,مشهد
11012,517920,14.08,0,0.0,584.7,29587.5,31,31,100.0,1403/06,کشاورزی,1400/07/06,مشهد
11013,514100,18.17,0,0.0,541.1,35494.7,31,31,100.0,1403/06,کشاورزی,1400/07/12,مشهد
11014,514099,8.71,0,0.0,662.8,29707.2,31,31,100.0,1403/06,کشاورزی,1400/09/04,مشهد
11015,514663,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1400/10/13,مشهد
11016,516366,2.61,0,0.0,593.6,5558.0,31,31,100.0,1403/06,کشاورزی,1400/08/29,مشهد
11017,516369,5.81,0,0.0,724.6,15194.3,31,31,100.0,1403/06,کشاورزی,1400/08/25,مشهد
11018,514086,14.48,0,0.0,658.7,34378.19,31,31,100.0,1403/06,کشاورزی,1403/02/11,مشهد
11019,514574,15.65,0,0.0,458.6,25906.9,31,31,100.0,1403/06,,,
11020,515619,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1403/07/23,مشهد
11021,516359,3.41,0,0.0,293.9,3555.6,31,31,100.0,1403/06,کشاورزی,1400/08/24,مشهد
11022,517715,6.48,0,0.0,477.3,11267.5,31,31,100.0,1403/06,کشاورزی,1400/08/08,مشهد
11023,514661,1.11,0,0.0,62.2,250.4,31,31,100.0,1403/06,کشاورزی,1400/10/21,مشهد
11024,516380,4.39,0,0.0,520.3,8219.5,31,31,100.0,1403/06,کشاورزی,1400/09/18,مشهد
11025,517924,7.08,0,0.0,316.1,7518.0,31,31,100.0,1403/06,کشاورزی,1400/09/20,مشهد
11026,514091,4.45,0,0.0,363.2,5318.566,31,31,100.0,1403/06,کشاورزی,1400/09/02,مشهد
11027,514186,3.18,0,0.0,540.9,5866.6,31,31,100.0,1403/06,کشاورزی,1400/08/29,مشهد
11028,516384,0.1,0,0.0,664.9,239.2,31,31,100.0,1403/06,کشاورزی,1400/07/21,مشهد
11029,516375,3.49,0,0.0,302.4,8940.1,31,31,100.0,1403/06,کشاورزی,1400/07/06,مشهد
11030,516367,,0,0.0,0.0,81.5,31,31,100.0,1403/06,کشاورزی,1400/09/01,مشهد
11031,517932,19.23,0,0.0,621.1,43962.7,31,31,100.0,1403/06,,,
11032,514952,24.39,0,0.0,499.1,39049.9,31,31,100.0,1403/06,کشاورزی,1400/07/19,مشهد
11033,516386,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1400/07/21,مشهد
11034,517929,23.48,0,0.0,546.9,46157.3,31,31,100.0,1403/06,کشاورزی,1400/06/29,مشهد
11035,515060,8.44,0,0.0,550.5,16677.1,31,31,100.0,1403/06,کشاورزی,1400/11/12,مشهد
11036,516370,9.87,0,0.0,384.1,17573.7,31,31,100.0,1403/06,کشاورزی,1400/07/01,مشهد
11037,111138,21.95,0,0.0,415.3,31491.82,31,31,100.0,1403/06,,,
11038,516356,10.93,0,0.0,525.2,21027.9,31,31,100.0,1403/06,کشاورزی,1400/06/30,مشهد
11039,514951,,0,0.0,0.0,1.3,31,31,100.0,1403/06,,,
11040,514094,26.77,0,0.0,509.8,50440.1,31,31,100.0,1403/06,کشاورزی,1400/06/31,مشهد
11041,517716,4.61,0,0.0,649.0,10985.91,31,31,100.0,1403/06,کشاورزی,1403/02/17,مشهد
11042,517928,11.84,0,0.0,720.0,30691.2,31,31,100.0,1403/06,,,
11043,517934,20.73,0,0.0,612.0,70428.0,31,31,100.0,1403/06,کشاورزی,1400/07/04,مشهد
11044,515517,17.07,0,0.0,454.4,27598.7,31,31,100.0,1403/06,کشاورزی,1402/09/27,مشهد
11045,517099,0.3,0,0.0,741.1,800.0,31,31,100.0,1403/06,,,
11046,517303,,0,0.0,0.0,0.0,31,31,100.0,1403/06,,,
11047,514085,24.89,0,0.0,208.4,18571.3,31,31,100.0,1403/06,کشاورزی,1400/06/30,مشهد
11048,514953,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1403/07/21,مشهد
11049,517921,12.54,0,0.0,275.7,12658.347,31,31,100.0,1403/06,کشاورزی,1400/07/17,مشهد
11050,517922,,0,0.0,0.0,2.2,31,31,100.0,1403/06,,,
11051,515269,38.38,0,0.0,551.7,76359.2,31,31,100.0,1403/06,,,
11052,514664,15.64,0,0.0,553.6,31121.0,31,31,100.0,1403/06,کشاورزی,1400/10/19,مشهد
11053,516374,4.16,0,0.0,556.8,8314.2,31,31,100.0,1403/06,کشاورزی,1400/09/03,مشهد
11054,516354,15.52,0,0.0,707.9,39544.3,31,31,100.0,1403/06,کشاورزی,1400/08/23,مشهد
11055,514667,18.92,0,0.0,678.1,46492.2,31,31,100.0,1403/06,کشاورزی,1400/10/18,مشهد
11056,514813,12.26,0,0.0,436.5,21055.8,31,31,100.0,1403/06,کشاورزی,1400/10/21,مشهد
11057,514655,3.23,0,0.0,2.3,25.0,31,31,100.0,1403/06,کشاورزی,1400/10/19,مشهد
11058,514098,3.7,0,0.0,422.4,5429.3,31,31,100.0,1403/06,کشاورزی,1400/09/21,مشهد
11059,514660,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1400/10/15,مشهد
11060,514662,14.54,0,0.0,93.1,32674.5,31,31,100.0,1403/06,کشاورزی,1400/10/14,مشهد
11061,517919,23.47,0,0.0,412.3,35095.0,31,31,100.0,1403/06,کشاورزی,1400/10/11,مشهد
11062,514656,7.02,0,0.0,568.8,14372.8,31,31,100.0,1403/06,کشاورزی,1400/10/12,مشهد
11063,517931,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1400/09/22,مشهد
11064,514097,27.58,0,0.0,166.5,18169.997,31,31,100.0,1403/06,کشاورزی,1400/09/24,مشهد
11065,517925,6.73,0,0.0,637.1,15311.9,31,31,100.0,1403/06,کشاورزی,1400/09/23,مشهد
11066,514167,7.76,0,0.0,547.3,15089.5,31,31,100.0,1403/06,کشاورزی,1400/11/09,مشهد
11067,516387,12.19,0,0.0,663.2,29366.6,31,31,100.0,1403/06,کشاورزی,1400/11/13,مشهد
11068,514441,20.36,0,0.0,269.1,19038.0,27,31,87.1,1403/06,کشاورزی,1400/11/10,مشهد
11069,514000,11.67,0,0.0,437.8,18412.2,31,31,100.0,1403/06,کشاورزی,1400/11/11,مشهد
11070,515058,14.71,0,0.0,522.3,27689.9,31,31,100.0,1403/06,,,
11071,514175,,0,0.0,0.0,0.0,6,31,19.35,1403/06,,,
11072,516798,3.07,0,0.0,163.1,1630.083,31,31,100.0,1403/06,خدمات,1403/06/05,مشهد
11073,608631,1.39,0,0.0,33.9,171.793,31,31,100.0,1403/06,کشاورزی,1401/12/24,کاشمر
11074,806410,1.33,0,0.0,33.6,159.747,31,31,100.0,1403/06,صنعتی,1403/06/25,نیشابور
11075,209135,0.86,0,0.0,259.8,773.265,31,31,100.0,1403/06,خدمات,1403/03/26,قوچان
11076,622381,2.47,0,0.0,29.6,269.746,31,31,100.0,1403/06,خدمات,1401/10/17,تربت حیدریه
11077,618399,1.21,0,0.0,58.9,453.56,31,31,100.0,1403/06,صنعتی,1401/02/19,کاشمر
11078,605054,2.87,0,0.0,0.9,18.453,31,31,100.0,1403/06,خدمات,1403/03/17,تربت حیدریه
11079,604034,,0,0.0,0.0,0.0,31,31,100.0,1403/06,خدمات,1399/06/23,تربت حیدریه
11080,601009,4.49,0,0.0,301.8,4856.19,31,31,100.0,1403/06,خدمات,1400/04/27,تربت حیدریه
11081,513793,38.91,0,0.0,158.7,21524.458,31,31,100.0,1403/06,,,
11082,201081,9.83,0,0.0,64.1,2340.06,31,31,100.0,1403/06,خدمات,1402/10/18,قوچان
11083,201076,1.88,0,0.0,71.6,483.717,31,31,100.0,1403/06,خدمات,1402/09/15,قوچان
11084,912997,,0,0.0,0.0,82.6,31,31,100.0,1403/06,,,
11085,پارک نصرت,2.97,0,0.0,685.7,3618.99,31,31,100.0,1403/06,,,
11086,444441,18.89,0,0.0,721.7,49717.0,31,31,100.0,1403/06,,,
11087,525915,8.73,0,0.0,471.3,14588.99,31,31,100.0,1403/06,خدمات,1400/08/17,مشهد
11088,608943,1.45,0,0.0,105.7,560.415,31,31,100.0,1403/06,صنعتی,1402/07/09,کاشمر
11089,600593,2.65,0,0.0,349.9,3999.92,31,31,100.0,1403/06,خدمات,1402/12/03,تربت حیدریه
11090,300075,2.58,0,0.0,194.8,1818.69,31,31,100.0,1403/06,,,
11091,300263,,0,0.0,0.0,0.0,31,31,100.0,1403/06,,,
11092,300296,1.2,0,0.0,41.3,216.003,31,31,100.0,1403/06,,,
11093,804857 اصلی,,0,0.0,0.0,0.0,31,31,100.0,1403/06,صنعتی,1403/05/02,نیشابور
11094,804002,8.7,0,0.0,716.7,22517.49,31,31,100.0,1403/06,صنعتی,1403/05/04,نیشابور
11095,806303,11.91,0,0.0,567.6,24389.39,31,31,100.0,1403/06,صنعتی,1403/05/11,نیشابور
11096,805051,27.65,0,0.0,723.8,72274.15,31,31,100.0,1403/06,صنعتی,1403/04/30,نیشابور
11097,804857 رزرو,30.57,0,0.0,704.9,77534.9,31,31,100.0,1403/06,صنعتی,1403/05/02,نیشابور
11098,107012,11.41,0,0.0,2.8,380.248,31,31,100.0,1403/06,,,
11099,517198,0.33,0,0.0,235.9,320.722,31,31,100.0,1403/06,شرب شهری,1403/02/17,مشهد
11100,514721 رزرو,,0,0.0,0.0,0.044,31,31,100.0,1403/06,صنعتی,1402/05/31,مشهد
11101,514721,12.83,0,0.0,497.7,22974.8,31,31,100.0,1403/06,صنعتی,1402/05/15,مشهد
11102,518143,,0,0.0,0.0,0.0,31,31,100.0,1403/06,صنعتی,1401/10/14,مشهد
11103,515564,2.71,0,0.0,91.5,888.55,31,31,100.0,1403/06,صنعتی,1400/03/31,مشهد
11104,603079,20.95,0,0.0,668.1,54201.5,31,31,100.0,1403/06,کشاورزی,1401/05/11,تربت حیدریه
11105,603078,26.49,0,0.0,712.2,68073.0,31,31,100.0,1403/06,کشاورزی,1401/05/11,تربت حیدریه
11106,515888,0.39,0,0.0,2.8,4.68,31,31,100.0,1403/06,شرب و بهداشت دام,1401/03/30,مشهد
11107,516864,2.18,0,0.0,300.6,2343.515,31,31,100.0,1403/06,صنعتی,1402/12/17,مشهد
11108,514472,9.88,0,0.0,393.8,13788.9,31,31,100.0,1403/06,کشاورزی,1401/01/17,مشهد
11109,200655,4.2,0,0.0,28.4,462.613,31,31,100.0,1403/06,صنعتی,1402/02/31,قوچان
11110,518753,3.35,0,0.0,33.3,419.416,31,31,100.0,1403/06,شرب شهری,1402/11/09,مشهد
11111,806310,0.77,0,0.0,329.8,866.34,31,31,100.0,1403/06,صنعتی,1399/07/20,نیشابور
11112,517233,7.7,0,0.0,217.0,5792.4,31,31,100.0,1403/06,شرب و بهداشت دام,1403/02/09,مشهد
11113,805663,2.11,0,0.0,78.1,869.61,31,31,100.0,1403/06,صنعتی,1399/11/04,نیشابور
11114,910761,,0,0.0,0.0,0.79,31,31,100.0,1403/06,صنعتی,1399/07/02,تربت جام
11115,602871,35.95,0,0.0,597.5,77328.0,31,31,100.0,1403/06,شرب شهری,1400/03/31,خواف
11116,602835,22.89,0,0.0,599.1,49355.0,31,31,100.0,1403/06,صنعتی,1400/03/31,خواف
11117,100534,28.21,0,0.0,625.2,63479.9,31,31,100.0,1403/06,کشاورزی,1402/11/03,سبزوار
11118,515834,2.96,0,0.0,713.6,7581.2,31,31,100.0,1403/06,کشاورزی,1399/07/10,مشهد
11119,804813,3.17,0,0.0,18.6,258.19,31,31,100.0,1403/06,شرب و بهداشت دام,1399/11/04,نیشابور
11120,805135,0.38,0,0.0,7.3,8.351,31,31,100.0,1403/06,شرب و بهداشت دام,1401/02/09,نیشابور
11121,521081,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1401/08/08,درگز
11122,805846,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1402/10/04,نیشابور
11123,910403,1.9,0,0.0,504.1,3531.91,31,31,100.0,1403/06,کشاورزی,1402/05/29,تربت جام
11124,516735,18.35,0,0.0,174.9,19624.8,31,31,100.0,1403/06,کشاورزی,1400/02/27,مشهد
11125,515698,2.4,0,0.0,410.0,3518.6,31,31,100.0,1403/06,کشاورزی,1400/03/23,مشهد
11126,805112,0.48,0,0.0,187.5,324.272,31,31,100.0,1403/06,شرب و بهداشت دام,1401/08/02,نیشابور
11127,518172,1.98,0,0.0,40.3,307.411,31,31,100.0,1403/06,شرب شهری,1399/09/10,مشهد
11128,603244,19.15,0,0.0,706.7,48630.7,31,31,100.0,1403/06,کشاورزی,1402/06/08,تربت حیدریه
11129,529052,14.46,0,0.0,534.6,27723.0,31,31,100.0,1403/06,کشاورزی,1400/01/23,مشهد
11130,603636,0.73,0,0.0,14.5,10.369,31,31,100.0,1403/06,صنعتی,1399/09/12,تربت حیدریه
11131,604658,1.74,0,0.0,29.4,214.42,31,31,100.0,1403/06,خدمات,1401/02/10,تربت حیدریه
11132,516024,0.9,0,0.0,1.3,6.743,31,31,100.0,1403/06,شرب و بهداشت دام,1399/05/20,مشهد
11133,601218,1.32,0,0.0,88.1,415.15,31,31,100.0,1403/06,صنعتی,1399/08/19,تربت حیدریه
11134,514710,10.28,0,0.0,690.3,25472.79,31,31,100.0,1403/06,کشاورزی,1399/06/05,مشهد
11135,622255,6.64,0,0.0,635.2,14992.0,31,31,100.0,1403/06,کشاورزی,1402/08/19,تربت حیدریه
11136,601051,,0,0.0,0.0,0.0,31,31,100.0,1403/06,صنعتی,1399/09/24,تربت حیدریه
11137,518122,0.72,0,0.0,88.8,226.419,31,31,100.0,1403/06,شرب و بهداشت دام,1402/02/01,مشهد
11138,519093,14.01,0,0.0,307.5,15664.4,31,31,100.0,1403/06,کشاورزی,1401/10/06,مشهد
11139,302465,1.21,0,0.0,392.3,1602.824,31,31,100.0,1403/06,کشاورزی,1403/04/04,گناباد
11140,603012,23.29,0,0.0,618.6,51742.59,31,31,100.0,1403/06,کشاورزی,1403/05/14,تربت حیدریه
11141,514047,3.16,0,0.0,286.1,3204.4,31,31,100.0,1403/06,کشاورزی,1400/11/20,مشهد
11142,515271,9.61,0,0.0,584.0,20207.5,31,31,100.0,1403/06,کشاورزی,1399/08/16,مشهد
11143,622037,14.81,0,0.0,628.2,33488.4,31,31,100.0,1403/06,کشاورزی,1403/02/23,تربت حیدریه
11144,804784,0.3,0,0.0,0.7,3.018,31,31,100.0,1403/06,شرب و بهداشت دام,1399/10/18,نیشابور
11145,514006,11.27,0,0.0,541.6,21943.0,31,31,100.0,1403/06,کشاورزی,1401/01/31,مشهد
11146,518735,,0,0.0,0.0,0.0,31,31,100.0,1403/06,سایر,1398/12/16,مشهد
11147,604400,0.95,0,0.0,273.5,786.221,31,31,100.0,1403/06,کشاورزی,1399/03/08,تربت حیدریه
11148,515917,,0,0.0,0.0,0.0,28,31,90.32,1403/06,صنعتی,1403/01/18,مشهد
11149,529371,13.37,0,0.0,558.6,26869.13,31,31,100.0,1403/06,کشاورزی,1403/02/13,مشهد
11150,517968,,0,0.0,0.0,7.7,31,31,100.0,1403/06,شرب و بهداشت دام,1401/05/03,قوچان
11151,302210,8.68,0,0.0,559.5,17492.62,31,31,100.0,1403/06,,,
11152,600204,2.06,0,0.0,389.5,2431.84,31,31,100.0,1403/06,کشاورزی,1402/09/02,تربت حیدریه
11153,603099,23.32,0,0.0,624.4,52690.2,31,31,100.0,1403/06,کشاورزی,1403/02/08,تربت حیدریه
11154,602586,,0,0.0,0.0,0.0,25,31,80.65,1403/06,,,
11155,912528,0.2,0,0.0,672.3,483.4,31,31,100.0,1403/06,کشاورزی,1399/12/04,تایباد
11156,602795,0.22,0,0.0,112.9,60.871,31,31,100.0,1403/06,صنعتی,1401/04/23,خواف
11157,514198,3.47,0,0.0,686.5,8698.04,31,31,100.0,1403/06,کشاورزی,1401/09/09,مشهد
11158,519086,1.81,0,0.0,700.7,4590.05,31,31,100.0,1403/06,کشاورزی,1400/02/08,مشهد
11159,924098,8.06,0,0.0,179.7,5383.27,31,31,100.0,1403/06,کشاورزی,1402/08/25,تربت جام
11160,622004,13.35,0,0.0,608.2,29182.4,31,31,100.0,1403/06,کشاورزی,1402/02/18,تربت حیدریه
11161,101262,2.0,0,0.0,9.7,69.565,31,31,100.0,1403/06,شرب و بهداشت دام,1400/06/22,سبزوار
11162,603013,20.54,0,0.0,627.4,46582.12,31,31,100.0,1403/06,کشاورزی,1403/03/24,تربت حیدریه
11163,609084,14.11,0,0.0,619.3,31422.1,31,31,100.0,1403/06,کشاورزی,1401/08/12,کاشمر
11164,603137,12.17,0,0.0,631.2,27659.3,31,31,100.0,1403/06,کشاورزی,1402/07/12,تربت حیدریه
11165,618307,,0,0.0,0.0,65.9,31,31,100.0,1403/06,صنعتی,1400/09/07,کاشمر
11166,529222,20.15,0,0.0,372.6,27418.0,31,31,100.0,1403/06,,,
11167,623155,16.37,0,0.0,184.4,10806.5,31,31,100.0,1403/06,کشاورزی,1400/06/14,کاشمر
11168,515972,7.1,0,0.0,421.9,11035.49,31,31,100.0,1403/06,شرب و بهداشت دام,1400/08/03,مشهد
11169,515627,18.88,0,0.0,644.7,43391.0,31,31,100.0,1403/06,کشاورزی,1399/07/03,مشهد
11170,603025,22.39,0,0.0,399.0,32196.6,31,31,100.0,1403/06,کشاورزی,1402/08/08,تربت حیدریه
11171,514349,14.51,0,0.0,511.8,26887.0,31,31,100.0,1403/06,کشاورزی,1399/09/03,مشهد
11172,603063,18.57,0,0.0,688.7,46046.5,31,31,100.0,1403/06,کشاورزی,1402/06/05,تربت حیدریه
11173,530361,1.23,0,0.0,134.9,585.261,31,31,100.0,1403/06,کشاورزی,1401/02/05,مشهد
11174,209025,1.84,0,0.0,76.0,604.79,31,31,100.0,1403/06,کشاورزی,1401/09/07,درگز
11175,529581,0.57,0,0.0,226.4,482.46,31,31,100.0,1403/06,صنعتی,1400/04/23,مشهد
11176,516771,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1399/09/12,مشهد
11177,603007,20.31,0,0.0,633.8,46146.8,31,31,100.0,1403/06,کشاورزی,1402/03/14,تربت حیدریه
11178,516941,18.44,0,0.0,368.8,24508.2,31,31,100.0,1403/06,کشاورزی,1400/06/17,مشهد
11179,302006,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1402/10/15,گناباد
11180,514608,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1399/07/05,مشهد
11181,805147,19.33,0,0.0,382.5,27503.8,31,31,100.0,1403/06,کشاورزی,1401/09/29,نیشابور
11182,622447,3.9,0,0.0,18.9,448.838,31,31,100.0,1403/06,,,
11183,515473,2.95,0,0.0,10.8,105.221,31,31,100.0,1403/06,صنعتی,1401/11/08,مشهد
11184,603070,20.22,0,0.0,551.3,55094.8,31,31,100.0,1403/06,کشاورزی,1402/12/02,تربت حیدریه
11185,604371,0.73,0,0.0,4.7,13.1,27,31,87.1,1403/06,کشاورزی,1400/04/28,تربت حیدریه
11186,529303,12.36,0,0.0,521.9,23281.5,24,31,77.42,1403/06,کشاورزی,1400/04/08,مشهد
11187,600331,5.12,0,0.0,630.9,11823.5,31,31,100.0,1403/06,,,
11188,603113,21.01,0,0.0,595.6,44513.52,31,31,100.0,1403/06,کشاورزی,1403/05/17,تربت حیدریه
11189,516834,3.1,0,0.0,0.2,2.1,31,31,100.0,1403/06,شرب و بهداشت دام,1400/06/13,مشهد
11190,529311,,0,0.0,0.0,13.3,31,31,100.0,1403/06,کشاورزی,1403/03/04,مشهد
11191,529302,5.8,0,0.0,647.4,13626.6,31,31,100.0,1403/06,کشاورزی,1399/04/12,مشهد
11192,526064,0.8,0,0.0,268.0,771.881,31,31,100.0,1403/06,خدمات,1399/12/19,مشهد
11193,516036,4.29,0,0.0,727.9,11262.9,31,31,100.0,1403/06,کشاورزی,1399/10/23,مشهد
11194,101294,21.26,0,0.0,565.0,43399.9,31,31,100.0,1403/06,کشاورزی,1402/02/23,سبزوار
11195,517628,1.68,0,0.0,41.1,244.274,31,31,100.0,1403/06,شرب و بهداشت دام,1398/11/10,مشهد
11196,301000,26.1,0,0.0,396.4,38119.1,31,31,100.0,1403/06,کشاورزی,1402/05/08,تربت حیدریه
11197,804839,4.88,0,0.0,473.6,9208.5,31,31,100.0,1403/06,کشاورزی,1400/06/09,نیشابور
11198,622013,18.27,0,0.0,616.7,40599.7,31,31,100.0,1403/06,کشاورزی,1402/07/03,تربت حیدریه
11199,514839,41.02,0,0.0,714.4,105434.5,31,31,100.0,1403/06,کشاورزی,1399/09/20,مشهد
11200,514266,31.75,0,0.0,413.7,54356.0,31,31,100.0,1403/06,کشاورزی,1399/04/30,مشهد
11201,520931,3.59,0,0.0,31.5,339.736,31,31,100.0,1403/06,,,
11202,514503,2.55,0,0.0,566.7,5205.22,31,31,100.0,1403/06,,,
11203,604472,2.76,0,0.0,63.1,623.16,31,31,100.0,1403/06,صنعتی,1401/02/15,تربت حیدریه
11204,805172,,0,0.0,0.0,0.0,31,31,100.0,1403/06,شرب و بهداشت دام,1399/08/22,نیشابور
11205,806488,0.69,0,0.0,627.4,1549.7,31,31,100.0,1403/06,کشاورزی,1400/08/16,نیشابور
11206,518228,8.17,0,0.0,558.9,16441.6,31,31,100.0,1403/06,کشاورزی,1401/07/27,مشهد
11207,300156,0.8,0,0.0,15.3,44.047,31,31,100.0,1403/06,خدمات,1402/08/14,گناباد
11208,622256,4.78,0,0.0,627.1,10831.54,31,31,100.0,1403/06,کشاورزی,1403/03/09,تربت حیدریه
11209,100515,3.29,0,0.0,155.0,1841.27,31,31,100.0,1403/06,کشاورزی,1400/11/06,سبزوار
11210,514413,7.75,0,0.0,690.9,19263.0,31,31,100.0,1403/06,کشاورزی,1400/08/10,مشهد
11211,514517,,0,0.0,0.0,0.0,31,31,100.0,1403/06,کشاورزی,1399/06/02,مشهد
11212,804571,12.06,0,0.0,374.6,16207.5,31,31,100.0,1403/06,کشاورزی,1400/06/24,مشهد
11213,529166,10.38,0,0.0,564.6,21129.6,31,31,100.0,1403/06,کشاورزی,1399/10/16,مشهد
11214,603106,1.3,0,0.0,72.0,261.852,4,31,12.9,1403/06,,,
11215,515318,21.49,0,0.0,713.7,55208.0,31,31,100.0,1403/06,کشاورزی,1398/11/28,مشهد
